employee_id,age,attrition,business_travel,country,city,daily_rate,department,distance_from_home,education,education_field,employee_count,employee_number,environment_satisfaction,gender,hire_date,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over_18,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager
EMP0000928,36,No,Travel_Rarely,France,Paris,465,Research & Development,2,4,Life Sciences,1,928,3,Female,06/07/2010,53,3,5,Manufacturing Director,2,Single,14157,12870,9,Y,Yes,11,3,4,80,0,18,2,3,16,14,5,12
EMP0000934,28,No,Travel_Rarely,France,Marseille,694,Research & Development,1,3,Technical Degree,1,934,4,Male,05/10/2023,84,3,1,Research Scientist,1,Single,21120,19200,2,Y,No,11,3,2,80,0,5,2,2,3,2,1,2
EMP0000935,25,No,Travel_Rarely,United Kingdom,Manchester,288,Research & Development,1,3,Medical,1,935,4,Female,19/02/2024,40,3,1,Research Scientist,2,Single,8778,7980,1,Y,No,18,3,4,80,0,2,3,2,2,2,2,1
EMP0000937,45,No,Travel_Frequently,United Kingdom,Edinburgh,394,Research & Development,25,3,Medical,1,937,2,Female,25/02/2026,83,3,5,Manager,2,Single,12012,10920,3,Y,No,22,4,3,80,0,22,4,3,0,0,0,0
EMP0000938,39,No,Travel_Rarely,Netherlands,Rotterdam,446,Research & Development,13,4,Medical,1,938,3,Female,11/01/2007,94,2,4,Manager,2,Divorced,13596,12360,6,Y,Yes,13,3,4,80,2,21,4,3,19,9,15,2
EMP0000941,39,Yes,Travel_Rarely,Germany,Cologne,390,Research & Development,23,3,Medical,1,941,3,Male,21/05/2021,93,3,1,Research Scientist,1,Single,11880,10800,0,Y,No,13,3,1,80,0,6,2,3,5,2,0,3
EMP0000944,46,No,Travel_Rarely,Italy,Naples,1075,Human Resources,1,2,Life Sciences,1,944,4,Female,26/10/2019,44,3,1,Human Resources,1,Single,32703,29730,6,Y,No,12,3,3,80,0,10,3,4,7,6,5,7
EMP0000946,50,No,Travel_Rarely,United Kingdom,Birmingham,1434,Research & Development,28,3,Life Sciences,1,946,4,Female,02/12/2023,43,3,5,Research Director,1,Married,43626,39660,4,Y,Yes,11,3,2,80,0,25,2,3,3,2,1,2
EMP0000947,40,Yes,Travel_Rarely,United Kingdom,Edinburgh,324,Sales,25,4,Marketing,1,947,4,Male,08/09/2021,57,2,3,Sales Executive,2,Single,9867,8970,2,Y,Yes,12,3,3,80,0,9,2,3,5,4,1,0
EMP0000948,52,Yes,Travel_Rarely,Netherlands,Rotterdam,1117,Sales,5,3,Life Sciences,1,948,2,Male,07/09/2018,64,3,3,Sales Executive,2,Single,33990,30900,9,Y,Yes,19,3,3,80,0,10,2,2,8,7,7,7
EMP0000949,30,No,Travel_Rarely,Italy,Naples,687,Research & Development,17,4,Medical,1,949,2,Female,09/04/2017,95,3,3,Manager,1,Married,20922,19020,1,Y,Yes,23,4,4,80,2,9,2,3,9,1,0,8
EMP0000952,41,No,Non-Travel,France,Nice,277,Sales,10,2,Medical,1,952,3,Male,28/03/2007,40,1,2,Sales Executive,2,Single,8448,7680,1,Y,No,13,3,1,80,0,19,4,3,19,2,11,9
EMP0000953,31,Yes,Travel_Frequently,United Kingdom,Edinburgh,1149,Sales,1,3,Life Sciences,1,953,4,Female,15/02/2023,54,3,1,Sales Representative,2,Single,34980,31800,1,Y,Yes,11,3,1,80,0,3,2,4,3,2,2,2
EMP0000954,44,Yes,Travel_Rarely,Netherlands,The Hague,1014,Research & Development,3,3,Life Sciences,1,954,1,Male,28/02/2023,89,3,1,Laboratory Technician,1,Married,30855,28050,4,Y,No,12,3,3,80,0,10,4,4,3,2,1,2
EMP0000957,56,No,Travel_Rarely,France,Paris,223,Human Resources,8,4,Life Sciences,1,957,4,Male,25/10/2019,99,3,5,Manager,2,Single,6798,6180,6,Y,No,14,3,1,80,0,36,4,3,7,3,7,7
EMP0000961,41,No,Travel_Frequently,United Kingdom,Leeds,1104,Sales,1,3,Marketing,1,961,3,Female,23/11/2017,66,3,2,Sales Executive,1,Divorced,33594,30540,0,Y,No,17,3,4,80,1,10,2,3,9,3,1,7
EMP0000963,51,No,Travel_Rarely,United Kingdom,Edinburgh,835,Human Resources,5,3,Life Sciences,1,963,3,Male,15/03/1993,84,3,4,Manager,2,Divorced,25410,23100,1,Y,Yes,11,3,2,80,1,33,2,3,33,9,0,10
EMP0000964,38,No,Travel_Rarely,Germany,Berlin,1094,Sales,2,2,Life Sciences,1,964,2,Female,17/08/2019,31,3,2,Sales Executive,1,Divorced,33297,30270,3,Y,No,15,3,4,80,1,11,3,3,7,7,1,7
EMP0000965,34,No,Travel_Rarely,Germany,Munich,550,Sales,15,2,Medical,1,965,3,Female,26/05/2016,66,3,2,Sales Executive,1,Single,16731,15210,1,Y,No,12,3,4,80,0,10,6,4,10,8,9,6
EMP0000967,58,Yes,Travel_Rarely,Spain,Bilbao,651,Research & Development,7,4,Medical,1,967,3,Female,06/07/2016,53,2,5,Manufacturing Director,1,Married,19833,18030,7,Y,Yes,14,3,4,80,0,31,0,2,10,9,5,9
EMP0000968,40,No,Travel_Rarely,Germany,Cologne,356,Research & Development,1,4,Life Sciences,1,968,2,Male,20/01/2022,88,3,1,Laboratory Technician,2,Married,10857,9870,3,Y,No,22,4,3,80,1,7,3,3,4,2,0,3
EMP0000969,36,No,Travel_Frequently,France,Nice,658,Sales,7,3,Marketing,1,969,1,Female,14/04/2011,83,4,2,Sales Executive,1,Married,20031,18210,2,Y,No,16,3,4,80,1,17,2,2,15,7,6,13
EMP0000972,51,No,Travel_Rarely,Netherlands,Rotterdam,1524,Research & Development,11,2,Technical Degree,1,972,4,Female,19/10/2021,82,2,5,Manufacturing Director,2,Single,46365,42150,3,Y,No,16,3,2,80,0,29,1,2,5,2,0,3
EMP0000977,56,No,Travel_Rarely,France,Paris,1485,Research & Development,23,3,Life Sciences,1,977,4,Male,28/10/2007,68,3,5,Manufacturing Director,2,Married,45177,41070,4,Y,Yes,12,3,1,80,1,33,0,3,19,16,15,9
EMP0000985,28,No,Travel_Rarely,Spain,Madrid,798,Sales,26,3,Life Sciences,1,985,3,Male,16/10/2021,48,2,2,Sales Executive,1,Married,24288,22080,1,Y,No,11,3,3,80,1,5,0,3,5,3,0,4
EMP0000988,51,No,Travel_Frequently,Germany,Berlin,586,Sales,2,3,Marketing,1,988,2,Male,03/03/2022,52,3,3,Sales Executive,2,Married,17853,16230,2,Y,No,11,3,2,80,0,14,5,3,4,2,3,2
EMP0000992,32,No,Travel_Rarely,Spain,Madrid,541,Sales,2,1,Marketing,1,992,3,Male,08/04/2023,36,3,2,Sales Executive,2,Married,16467,14970,0,Y,Yes,13,3,1,80,3,4,3,2,3,2,1,2
EMP0001000,42,No,Travel_Rarely,Germany,Hamburg,1244,Human Resources,10,3,Human Resources,1,1000,3,Female,06/06/2006,31,3,4,Manager,1,Married,37851,34410,0,Y,No,14,3,3,80,1,21,5,3,20,7,0,9
EMP0001001,52,No,Travel_Rarely,United Kingdom,Edinburgh,279,Research & Development,8,4,Other,1,1001,3,Female,19/07/2021,54,3,1,Laboratory Technician,1,Married,8514,7740,9,Y,No,13,3,3,80,0,12,2,1,5,4,0,4
EMP0001005,26,No,Travel_Rarely,Italy,Naples,707,Research & Development,7,3,Other,1,1005,3,Male,09/06/2019,100,4,1,Laboratory Technician,1,Single,21516,19560,0,Y,No,12,3,4,80,0,8,2,3,7,7,0,7
EMP0001006,29,No,Travel_Rarely,France,Lyon,360,Human Resources,17,3,Other,1,1006,2,Male,10/03/2016,51,2,3,Human Resources,1,Single,10956,9960,1,Y,No,13,3,1,80,0,10,3,2,10,9,0,9
EMP0001007,49,Yes,Travel_Frequently,Spain,Madrid,1600,Research & Development,28,2,Life Sciences,1,1007,1,Male,28/02/2022,97,2,2,Laboratory Technician,1,Single,48675,44250,3,Y,No,20,4,1,80,0,20,2,3,4,3,1,3
EMP0001010,58,No,Travel_Rarely,France,Marseille,1144,Research & Development,1,3,Medical,1,1010,4,Female,17/01/2017,76,3,5,Research Director,1,Married,34815,31650,3,Y,Yes,21,4,3,80,1,32,3,3,9,8,1,5
EMP0001012,36,No,Travel_Rarely,Poland,Wroclaw,1273,Sales,3,4,Marketing,1,1012,1,Female,01/01/2021,99,3,2,Sales Executive,2,Single,38742,35220,3,Y,Yes,16,3,4,80,0,15,3,3,5,4,0,1
EMP0001014,30,No,Travel_Rarely,United Kingdom,Edinburgh,927,Sales,7,4,Marketing,1,1014,4,Female,15/02/2023,73,3,2,Sales Executive,1,Divorced,28215,25650,7,Y,No,14,3,2,80,2,8,3,3,3,2,0,2
EMP0001015,31,No,Travel_Rarely,Spain,Bilbao,197,Research & Development,8,5,Life Sciences,1,1015,1,Female,26/09/2023,93,3,5,Research Director,2,Single,6006,5460,3,Y,No,11,3,3,80,0,9,3,4,3,2,1,0
EMP0001016,34,No,Travel_Frequently,Netherlands,The Hague,607,Research & Development,1,4,Other,1,1016,4,Male,08/06/2022,91,3,1,Research Scientist,1,Divorced,18480,16800,5,Y,No,14,3,3,80,2,10,2,3,4,3,1,3
EMP0001017,31,Yes,Travel_Rarely,United Kingdom,London,219,Research & Development,8,3,Life Sciences,1,1017,1,Female,19/05/2025,34,2,1,Research Scientist,2,Single,6666,6060,1,Y,No,12,3,3,80,0,1,3,4,1,0,0,0
EMP0001018,27,No,Travel_Rarely,France,Toulouse,1493,Research & Development,11,1,Life Sciences,1,1018,2,Male,16/12/2021,91,3,1,Laboratory Technician,1,Married,45441,41310,0,Y,No,14,3,2,80,0,6,3,4,5,0,1,4
EMP0001020,36,No,Travel_Rarely,United Kingdom,Manchester,356,Sales,16,4,Marketing,1,1020,3,Female,10/03/2023,98,2,2,Sales Executive,1,Married,10857,9870,4,Y,No,13,3,1,80,2,11,3,2,3,2,0,2
EMP0001022,25,Yes,Travel_Rarely,Germany,Berlin,415,Sales,9,2,Life Sciences,1,1022,1,Male,16/03/2023,68,2,1,Sales Representative,1,Married,12639,11490,3,Y,No,12,3,1,80,0,6,2,3,3,2,2,2
EMP0001024,56,No,Travel_Rarely,Poland,Lodz,1361,Research & Development,1,2,Life Sciences,1,1024,1,Female,07/06/2023,90,3,1,Research Scientist,1,Married,41415,37650,2,Y,No,22,4,4,80,1,5,3,4,3,2,1,0
EMP0001028,34,No,Travel_Rarely,Italy,Rome,435,Research & Development,1,3,Life Sciences,1,1028,4,Female,12/12/2021,86,2,1,Laboratory Technician,2,Married,13233,12030,5,Y,No,17,3,1,80,1,7,2,2,5,4,0,2
EMP0001033,39,Yes,Non-Travel,United Kingdom,Manchester,642,Research & Development,2,3,Life Sciences,1,1033,1,Female,18/12/2025,54,2,1,Laboratory Technician,1,Single,19536,17760,2,Y,Yes,23,4,2,80,0,11,2,4,1,0,0,0
EMP0001034,31,Yes,Travel_Frequently,United Kingdom,Birmingham,1567,Research & Development,1,5,Life Sciences,1,1034,3,Female,10/01/2016,100,4,5,Manufacturing Director,2,Single,47685,43350,1,Y,No,11,3,1,80,0,10,2,3,10,8,4,7
EMP0001035,45,No,Travel_Rarely,United Kingdom,London,1126,Research & Development,20,3,Medical,1,1035,2,Male,09/04/2019,95,1,3,Healthcare Representative,1,Divorced,34254,31140,2,Y,Yes,18,3,2,80,1,24,2,3,7,7,0,7
EMP0001036,31,No,Travel_Rarely,Spain,Bilbao,1516,Human Resources,8,2,Medical,1,1036,4,Female,26/05/2023,96,4,1,Human Resources,2,Single,46134,41940,9,Y,No,18,3,4,80,0,8,3,3,3,2,0,2
EMP0001039,48,No,Travel_Rarely,United Kingdom,Edinburgh,1324,Sales,7,3,Marketing,1,1039,3,Male,23/06/2024,96,3,2,Sales Executive,1,Divorced,40293,36630,4,Y,No,11,3,1,80,3,15,3,3,2,2,2,2
EMP0001041,40,No,Non-Travel,France,Nice,236,Research & Development,8,1,Medical,1,1041,4,Male,07/05/2017,55,2,5,Research Director,2,Divorced,7194,6540,2,Y,No,11,3,3,80,1,16,5,3,9,8,4,8
EMP0001042,28,No,Travel_Rarely,Spain,Barcelona,939,Sales,5,3,Medical,1,1042,4,Male,22/12/2021,84,3,2,Sales Executive,1,Single,28578,25980,0,Y,No,18,3,4,80,0,6,4,3,5,4,1,3
EMP0001044,53,No,Travel_Rarely,France,Lyon,484,Research & Development,2,3,Medical,1,1044,4,Male,13/03/2017,39,4,5,Research Director,2,Single,14751,13410,4,Y,No,12,3,2,80,0,35,2,2,9,8,8,8
EMP0001047,44,No,Travel_Rarely,United Kingdom,Manchester,1591,Research & Development,20,3,Life Sciences,1,1047,4,Male,20/08/2021,49,3,1,Research Scientist,2,Single,48411,44010,1,Y,No,13,3,3,80,0,6,3,2,5,2,1,3
EMP0001048,33,No,Travel_Frequently,United Kingdom,Birmingham,466,Sales,7,3,Medical,1,1048,4,Male,11/08/2022,54,3,2,Sales Executive,1,Married,14190,12900,0,Y,No,14,3,1,80,2,5,2,3,4,3,0,3
EMP0001049,34,No,Travel_Rarely,Italy,Milan,1438,Sales,3,3,Other,1,1049,4,Male,07/03/2013,81,1,2,Sales Executive,1,Single,43758,39780,3,Y,No,18,3,4,80,0,15,2,3,13,9,3,12
EMP0001055,49,No,Travel_Rarely,Poland,Poznan,1616,Research & Development,7,4,Life Sciences,1,1055,3,Male,10/10/2018,35,3,3,Healthcare Representative,2,Divorced,49170,44700,3,Y,No,14,3,2,80,2,29,3,3,8,7,0,7
EMP0001056,34,No,Travel_Frequently,Germany,Hamburg,899,Research & Development,15,3,Medical,1,1056,2,Male,27/08/2012,71,3,5,Research Director,1,Divorced,27357,24870,7,Y,No,14,3,4,80,2,16,3,2,14,8,6,9
EMP0001058,29,Yes,Travel_Frequently,Germany,Munich,124,Sales,13,3,Technical Degree,1,1058,1,Female,10/06/2021,51,3,2,Sales Executive,2,Single,3795,3450,5,Y,No,11,3,1,80,0,7,4,1,5,3,0,0
EMP0001059,34,Yes,Travel_Rarely,France,Toulouse,857,Sales,24,4,Medical,1,1059,1,Female,15/03/2011,40,2,2,Sales Executive,2,Single,26070,23700,0,Y,Yes,23,4,3,80,0,16,2,4,15,9,10,10
EMP0001061,24,Yes,Travel_Frequently,Italy,Turin,413,Research & Development,9,3,Medical,1,1061,2,Male,26/08/2026,89,3,1,Laboratory Technician,1,Single,12573,11430,2,Y,Yes,11,3,3,80,0,4,2,2,0,0,0,0
EMP0001062,24,No,Non-Travel,Poland,Warsaw,900,Sales,13,2,Life Sciences,1,1062,4,Female,11/04/2025,78,3,1,Sales Representative,2,Married,27390,24900,1,Y,No,13,3,3,80,1,1,2,3,1,0,0,0
EMP0001067,33,No,Travel_Rarely,United Kingdom,London,1192,Research & Development,4,4,Medical,1,1067,1,Female,12/12/2021,82,2,1,Laboratory Technician,2,Married,36267,32970,8,Y,No,11,3,4,80,0,8,5,3,5,4,0,2
EMP0001069,28,Yes,Travel_Frequently,Germany,Berlin,313,Research & Development,2,2,Medical,1,1069,3,Male,27/03/2026,38,2,1,Laboratory Technician,1,Single,9537,8670,7,Y,No,11,3,3,80,0,8,2,2,0,0,0,0
EMP0001071,28,No,Travel_Frequently,Germany,Cologne,506,Sales,7,3,Life Sciences,1,1071,3,Male,18/11/2022,55,3,2,Sales Executive,1,Single,15411,14010,0,Y,No,14,3,4,80,0,5,5,3,4,2,1,3
EMP0001072,49,No,Travel_Rarely,United Kingdom,Edinburgh,293,Research & Development,3,2,Medical,1,1072,3,Female,20/04/2023,43,2,2,Laboratory Technician,1,Married,8943,8130,4,Y,No,25,4,1,80,1,10,3,3,3,2,1,2
EMP0001073,29,No,Travel_Frequently,United Kingdom,Edinburgh,444,Research & Development,2,1,Life Sciences,1,1073,4,Female,26/02/2023,97,3,1,Laboratory Technician,2,Married,13530,12300,0,Y,No,13,3,3,80,3,4,3,3,3,2,0,2
EMP0001074,28,No,Travel_Rarely,United Kingdom,Manchester,1174,Research & Development,29,1,Life Sciences,1,1074,3,Male,16/05/2018,96,1,5,Manufacturing Director,2,Married,35739,32490,1,Y,No,14,3,2,80,2,8,2,2,8,6,1,7
EMP0001078,29,Yes,Travel_Rarely,Spain,Valencia,242,Research & Development,1,4,Technical Degree,1,1078,1,Male,14/06/2017,100,2,1,Research Scientist,1,Single,7392,6720,6,Y,No,13,3,3,80,0,11,2,1,9,7,0,7
EMP0001079,44,No,Travel_Rarely,United Kingdom,Edinburgh,147,Research & Development,28,3,Life Sciences,1,1079,4,Male,14/06/2006,32,3,5,Research Director,1,Married,4488,4080,3,Y,No,13,3,3,80,1,24,1,4,20,6,14,17
EMP0001080,39,No,Travel_Rarely,Netherlands,Utrecht,1181,Research & Development,6,3,Life Sciences,1,1080,2,Female,22/09/2024,32,3,5,Manufacturing Director,2,Single,35937,32670,4,Y,No,18,3,4,80,0,9,3,3,2,0,2,2
EMP0001081,46,No,Travel_Rarely,Spain,Valencia,247,Sales,3,3,Life Sciences,1,1081,3,Female,25/10/2013,51,3,4,Manager,2,Married,7524,6840,8,Y,No,12,3,4,80,1,23,2,4,13,12,5,1
EMP0001082,35,No,Travel_Rarely,United Kingdom,Edinburgh,1116,Research & Development,16,3,Life Sciences,1,1082,4,Female,18/08/2015,91,2,3,Healthcare Representative,2,Single,33957,30870,1,Y,No,19,3,4,80,0,11,3,1,11,8,3,3
EMP0001084,40,Yes,Travel_Rarely,Italy,Milan,733,Research & Development,9,4,Life Sciences,1,1084,4,Male,14/05/2021,86,3,1,Laboratory Technician,1,Single,22308,20280,3,Y,No,14,3,2,80,0,15,3,1,5,4,1,0
EMP0001089,42,No,Travel_Rarely,Poland,Lodz,1312,Research & Development,2,3,Medical,1,1089,3,Male,01/06/2025,68,2,1,Laboratory Technician,2,Married,39930,36300,4,Y,No,14,3,2,80,1,4,3,3,1,0,0,0
EMP0001091,29,No,Travel_Rarely,Netherlands,Eindhoven,478,Research & Development,8,1,Other,1,1091,3,Female,04/09/2019,39,1,2,Healthcare Representative,1,Married,14553,13230,3,Y,No,13,3,3,80,1,9,3,3,7,7,0,7
EMP0001092,33,No,Travel_Rarely,France,Toulouse,623,Research & Development,25,3,Life Sciences,1,1092,4,Male,23/04/2021,44,2,5,Manufacturing Director,2,Single,18975,17250,1,Y,No,13,3,4,80,0,5,2,3,5,3,0,2
EMP0001095,40,No,Travel_Rarely,United Kingdom,Birmingham,1455,Sales,9,2,Medical,1,1095,1,Male,09/10/2018,47,3,2,Sales Executive,1,Married,44286,40260,0,Y,No,12,3,4,80,0,9,5,4,8,4,7,1
EMP0001098,24,No,Travel_Rarely,United Kingdom,London,379,Research & Development,21,2,Technical Degree,1,1098,3,Male,18/02/2025,57,2,1,Laboratory Technician,1,Divorced,11550,10500,0,Y,No,14,3,2,80,3,2,3,3,1,1,0,0
EMP0001100,45,No,Travel_Rarely,Germany,Cologne,583,Research & Development,1,4,Technical Degree,1,1100,1,Male,08/10/2016,66,3,3,Healthcare Representative,2,Divorced,17754,16140,1,Y,No,12,3,1,80,3,10,4,3,10,8,7,7
EMP0001102,32,No,Travel_Rarely,Netherlands,Amsterdam,893,Research & Development,5,2,Life Sciences,1,1102,4,Female,18/03/2019,67,2,2,Research Scientist,2,Married,27192,24720,3,Y,No,12,3,1,80,1,12,2,3,7,1,2,5
EMP0001106,33,No,Travel_Rarely,United Kingdom,Manchester,1347,Sales,8,4,Life Sciences,1,1106,1,Male,25/09/2024,46,3,2,Sales Executive,1,Married,40986,37260,2,Y,No,13,3,4,80,1,8,6,1,2,2,2,2
EMP0001107,30,Yes,Travel_Rarely,Germany,Hamburg,802,Sales,1,3,Life Sciences,1,1107,2,Male,08/01/2016,64,2,2,Sales Executive,1,Married,24420,22200,1,Y,No,11,3,4,80,1,10,4,3,10,8,6,7
EMP0001109,35,No,Travel_Rarely,Spain,Valencia,1076,Research & Development,1,3,Medical,1,1109,4,Male,24/09/2023,68,2,1,Laboratory Technician,1,Single,32736,29760,1,Y,No,19,3,2,80,0,3,3,3,3,0,1,2
EMP0001110,30,No,Travel_Rarely,United Kingdom,London,1397,Sales,29,4,Technical Degree,1,1110,3,Male,05/05/2022,33,3,3,Sales Executive,2,Married,42504,38640,3,Y,No,12,3,2,80,1,9,3,3,4,2,1,3
EMP0001111,35,Yes,Travel_Rarely,Italy,Turin,112,Research & Development,2,3,Life Sciences,1,1111,1,Female,04/12/2025,69,3,1,Laboratory Technician,1,Divorced,3432,3120,1,Y,Yes,12,3,4,80,1,1,2,3,1,0,0,0
EMP0001113,38,Yes,Travel_Rarely,United Kingdom,Leeds,979,Research & Development,2,3,Medical,1,1113,3,Male,14/07/2021,81,3,5,Manufacturing Director,2,Married,29799,27090,4,Y,No,11,3,1,80,2,7,2,3,5,2,1,4
EMP0001114,32,No,Non-Travel,France,Lyon,1301,Research & Development,1,4,Technical Degree,1,1114,4,Male,20/03/2020,62,3,2,Research Scientist,1,Married,39600,36000,4,Y,No,14,3,2,80,1,9,3,2,6,5,1,2
EMP0001115,48,No,Travel_Rarely,France,Lyon,1201,Research & Development,15,4,Other,1,1115,3,Female,12/04/2018,65,3,1,Research Scientist,1,Married,36564,33240,8,Y,No,12,3,4,80,1,10,3,2,8,2,7,6
EMP0001120,38,No,Travel_Rarely,United Kingdom,London,1350,Sales,14,3,Life Sciences,1,1120,3,Male,07/09/2017,80,3,2,Sales Executive,2,Married,41085,37350,0,Y,No,11,3,4,80,1,10,3,3,9,8,7,7
EMP0001121,38,No,Travel_Rarely,Italy,Milan,474,Sales,16,3,Life Sciences,1,1121,2,Female,14/06/2023,90,3,2,Sales Executive,2,Single,14421,13110,2,Y,No,12,3,2,80,0,8,5,4,3,2,1,2
EMP0001123,29,No,Travel_Rarely,Italy,Naples,1486,Research & Development,3,1,Medical,1,1123,2,Male,02/07/2016,87,3,1,Laboratory Technician,1,Single,45210,41100,1,Y,Yes,18,3,4,80,0,10,3,3,10,9,1,5
EMP0001129,36,No,Travel_Frequently,Germany,Frankfurt,1412,Research & Development,6,4,Life Sciences,1,1129,1,Male,01/07/2023,80,4,2,Laboratory Technician,1,Married,42966,39060,3,Y,Yes,13,3,4,80,1,9,3,3,3,2,0,2
EMP0001133,40,No,Travel_Rarely,United Kingdom,Manchester,128,Sales,14,2,Life Sciences,1,1133,4,Female,19/06/2021,84,3,2,Sales Executive,1,Married,3894,3540,1,Y,No,15,3,3,80,1,5,2,3,5,4,1,2
EMP0001134,43,No,Travel_Rarely,United Kingdom,Manchester,1073,Research & Development,27,3,Technical Degree,1,1134,4,Male,04/12/2020,87,4,1,Laboratory Technician,2,Divorced,32670,29700,5,Y,No,12,3,3,80,1,8,0,3,6,4,0,2
EMP0001136,46,No,Travel_Rarely,United Kingdom,London,610,Sales,1,4,Life Sciences,1,1136,4,Male,08/03/2000,56,4,4,Manager,1,Single,18579,16890,1,Y,No,15,3,2,80,0,27,5,1,26,0,0,12
EMP0001137,28,Yes,Travel_Rarely,Italy,Venice,356,Research & Development,24,3,Medical,1,1137,3,Male,07/06/2025,51,3,1,Laboratory Technician,2,Married,10857,9870,1,Y,Yes,17,3,3,80,3,1,3,3,1,1,0,0
EMP0001142,30,No,Travel_Rarely,Germany,Berlin,261,Research & Development,7,3,Medical,1,1142,2,Male,03/09/2020,48,2,1,Research Scientist,2,Married,7953,7230,1,Y,No,12,3,2,80,1,6,3,2,6,4,1,1
EMP0001143,45,No,Travel_Rarely,Spain,Barcelona,1101,Research & Development,5,5,Medical,1,1143,3,Female,21/10/2016,50,1,2,Laboratory Technician,1,Single,33495,30450,1,Y,Yes,14,3,1,80,0,10,3,3,10,7,1,4
EMP0001144,45,No,Non-Travel,France,Lyon,364,Sales,26,3,Marketing,1,1144,1,Male,01/06/2016,52,2,2,Sales Executive,1,Married,11088,10080,1,Y,No,15,3,1,80,1,10,2,3,10,7,4,5
EMP0001145,31,No,Travel_Frequently,Germany,Munich,775,Sales,2,4,Other,1,1145,4,Male,08/06/2021,54,3,2,Sales Executive,1,Single,23595,21450,7,Y,No,13,3,4,80,0,10,3,3,5,2,0,3
EMP0001148,49,No,Travel_Rarely,France,Nice,783,Research & Development,25,4,Life Sciences,1,1148,3,Female,01/06/2017,84,3,1,Laboratory Technician,1,Married,23826,21660,1,Y,No,14,3,4,80,1,10,3,2,9,6,1,4
EMP0001149,39,No,Travel_Rarely,Italy,Naples,1504,Research & Development,10,5,Medical,1,1149,2,Male,05/11/2019,76,3,5,Manufacturing Director,1,Married,45771,41610,2,Y,No,13,3,4,80,3,10,3,3,7,7,7,7
EMP0001150,27,No,Travel_Rarely,Italy,Milan,1412,Research & Development,19,3,Other,1,1150,4,Male,21/02/2019,67,2,1,Laboratory Technician,1,Divorced,42966,39060,1,Y,No,11,3,1,80,2,7,3,3,7,7,0,7
EMP0001151,35,No,Travel_Rarely,Spain,Barcelona,888,Research & Development,18,5,Life Sciences,1,1151,2,Male,25/01/2010,48,4,2,Research Scientist,1,Married,27027,24570,1,Y,No,11,3,4,80,0,16,2,3,16,15,1,10
EMP0001152,28,No,Travel_Rarely,Italy,Rome,629,Research & Development,27,3,Medical,1,1152,2,Female,22/02/2021,39,1,5,Manufacturing Director,1,Divorced,19140,17400,0,Y,No,21,4,2,80,1,6,5,2,5,3,0,0
EMP0001163,35,Yes,Travel_Rarely,Germany,Berlin,799,Sales,10,3,Medical,1,1163,4,Male,21/05/2013,55,2,3,Sales Executive,1,Married,24321,22110,9,Y,No,17,3,3,80,0,15,3,3,13,12,6,0
EMP0001164,37,No,Travel_Rarely,Spain,Barcelona,1594,Research & Development,10,3,Medical,1,1164,2,Female,15/08/2018,71,3,1,Research Scientist,2,Married,48510,44100,1,Y,No,11,3,1,80,1,8,2,1,8,4,7,7
EMP0001172,40,Yes,Travel_Rarely,Poland,Krakow,1441,Research & Development,7,3,Life Sciences,1,1172,1,Male,23/10/2022,73,3,1,Laboratory Technician,1,Single,43857,39870,3,Y,Yes,14,3,2,80,0,10,3,1,4,2,0,3
EMP0001174,36,No,Travel_Rarely,Germany,Cologne,771,Research & Development,5,4,Life Sciences,1,1174,2,Female,22/04/2023,42,3,3,Healthcare Representative,1,Married,23463,21330,4,Y,No,12,3,3,80,2,9,6,3,3,2,0,2
EMP0001176,39,No,Travel_Rarely,France,Paris,533,Research & Development,12,3,Medical,1,1176,4,Male,02/02/2021,66,3,5,Manufacturing Director,2,Married,16236,14760,4,Y,No,21,4,3,80,0,7,3,3,5,4,1,0
EMP0001177,49,No,Travel_Rarely,Spain,Barcelona,326,Research & Development,22,4,Other,1,1177,1,Female,21/12/2022,72,3,5,Research Director,2,Married,9933,9030,3,Y,No,16,3,2,80,2,27,2,3,4,2,1,2
EMP0001178,50,No,Travel_Rarely,United Kingdom,Birmingham,881,Research & Development,17,5,Life Sciences,1,1178,4,Female,27/04/2012,50,2,5,Research Director,1,Divorced,26829,24390,5,Y,No,15,3,3,80,3,19,3,3,14,11,1,11
EMP0001180,34,No,Travel_Rarely,France,Nice,1225,Research & Development,3,3,Life Sciences,1,1180,4,Female,11/09/2015,66,3,2,Research Scientist,2,Divorced,37290,33900,1,Y,No,12,3,3,80,1,11,2,3,11,8,7,9
EMP0001181,36,No,Travel_Rarely,Netherlands,Rotterdam,337,Research & Development,7,3,Life Sciences,1,1181,1,Male,16/12/2022,77,3,1,Laboratory Technician,2,Single,10263,9330,2,Y,No,11,3,3,80,0,15,4,3,4,3,1,3
EMP0001184,36,No,Travel_Rarely,Netherlands,Eindhoven,1128,Research & Development,3,2,Life Sciences,1,1184,4,Male,01/11/2021,79,4,2,Healthcare Representative,1,Divorced,34320,31200,6,Y,No,20,4,1,80,1,13,3,3,5,4,0,4
