employee_id,age,attrition,business_travel,country,city,daily_rate,department,distance_from_home,education,education_field,employee_count,employee_number,environment_satisfaction,gender,hire_date,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over_18,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager
EMP0002282,37,No,Non-Travel,France,Toulouse,5456,Finance,15,2,Finance,1,2282,1,Female,02/04/2014,87,2,4,Accountant,,Married,165984,150895,7,Y,Yes,15,4,3,80,0,19,2,1,12,9,8,7
EMP0002283,25,No,Non-Travel,Italy,Rome,2069,Finance,30,3,Finance,1,2283,4,Female,19/08/2023,94,4,5,CFO,1,Married,62950,57228,4,Y,No,16,4,3,80,3,7,6,3,3,2,1,2
EMP0002284,33,No,Non-Travel,Germany,Berlin,4142,IT,19,1,IT,1,2284,2,Male,18/10/2017,87,1,4,System Admin,4,Married,126022,114566,1,Y,Yes,24,4,4,80,3,15,5,2,9,4,0,1
EMP0002285,26,No,Travel_Frequently,France,Nice,1885,Operations,4,1,Supply Chain Management,1,2285,4,Male,11/11/2024,75,1,2,Supply Chain,3,Single,57356,52142,3,Y,Yes,17,4,4,80,1,8,5,3,2,0,0,1
EMP0002286,32,No,Non-Travel,Spain,Barcelona,3512,Finance,5,1,Finance,1,2286,4,Male,12/06/2019,48,4,5,Finance Manager,4,Divorced,106845,97132,3,Y,Yes,16,3,2,80,2,14,1,1,7,2,1,0
EMP0002287,42,No,Non-Travel,United Kingdom,Birmingham,5039,Operations,18,4,Operations Management,1,2287,2,Male,08/04/2012,90,1,5,Operations Director,2,Divorced,153297,139361,3,Y,Yes,15,4,1,80,2,24,2,1,14,6,1,6
EMP0002288,27,No,Travel_Rarely,United Kingdom,Birmingham,3814,Finance,20,5,Finance,1,2288,2,Female,17/01/2021,73,1,3,Financial Analyst,1,Single,,105490,2,Y,Yes,20,3,3,80,0,9,2,1,2,0,20,1
EMP0002289,31,No,Travel_Rarely,United Kingdom,Edinburgh,0,IT,22,4,IT,1,2289,4,Female,08/09/2020,30,1,4,Data Engineer,2,Single,109393,99449,5,Y,Yes,18,3,4,80,3,13,6,3,6,2,2,4
EMP0002290,27,No,Travel_Frequently,Poland,Wroclaw,1916,Finance,20,3,Finance,1,2290,4,Female,19/03/2023,32,1,3,Accountant,3,Single,58304,53004,9,Y,Yes,14,4,1,80,1,9,3,1,3,2,1,1
EMP0002291,26,No,Travel_Rarely,Germany,Cologne,2399,IT,15,2,IT,1,2291,1,Female,07/09/2023,44,4,5,IT Manager,,Divorced,72991,66356,5,Y,Yes,14,4,4,80,0,8,6,4,3,1,0,0
EMP0002292,27,No,Travel_Frequently,United Kingdom,Manchester,3208,IT,28,5,IT,1,2292,1,Female,09/09/2021,92,3,5,IT Manager,4,Divorced,97603,88730,5,Y,No,19,4,3,80,2,9,2,2,5,3,0,5
EMP0002293,30,No,Travel_Rarely,France,Toulouse,1773,IT ,13,1,IT,1,2293,1,Male,12/01/2025,38,1,1,Software Developer,1,Single,53960,49055,3,Y,Yes,11,4,2,80,2,12,2,3,1,1,1,0
EMP0002294,30,No,Travel_Frequently,France,Toulouse,1910,Operations,4,5,Operations Management,1,2294,3,Male,07/10/2024,68,1,5,Operations Director,3,Divorced,58130,52846,9,Y,Yes,22,4,4,80,2,12,2,4,2,1,1,0
EMP0002295,27,No,Travel_Frequently,France,Paris,1657,IT,17,1,IT,1,2295,3,Male,02/04/2026,76,4,1,Software Developer,1,Divorced,50427,45843,3,Y,Yes,12,4,2,80,2,9,2,2,0,0,0,0
EMP0002296,29,No,Travel_Frequently,Poland,Poznan,3411,IT ,4,2,IT,1,2296,3,Male,21/11/2021,41,4,3,Software Developer,4,Single,103774,94340,0,Y,No,11,3,1,80,3,,1,3,5,1,0,4
EMP0002297,40,No,Non-Travel,United Kingdom,Manchester,4496,Operations,22,4,Operations Management,1,2297,3,Male,26/09/2014,74,2,5,Operations Manager,3,Divorced,136794,124359,2,Y,Yes,16,3,4,80,2,22,3,4,12,1,1,10
EMP0002298,53,No,Travel_Frequently,Spain,Valencia,8666,IT,17,4,IT,1,2298,3,Female,09/11/2006,42,4,4,System Admin,3,Single,263634,239668,9,Y,Yes,14,4,1,80,3,35,5,1,20,1,0,5
EMP0002299,23,No,Non-Travel,United Kingdom,Edinburgh,1878,IT ,18,2,IT,1,2299,3,Male,15/06/2025,41,1,1,DevOps Engineer,1,Divorced,57146,51951,0,Y,No,13,3,4,80,3,5,5,1,1,0,0,1
EMP0002300,23,No,Travel_Rarely,Germany,Munich,1366,Operations,7,1,Supply Chain Management,1,2300,1,Male,03/08/2023,71,3,3,Supply Chain,2,Divorced,41566,37788,1,Y,No,24,3,3,80,3,,4,4,3,1,1,0
EMP0002301,36,No,Travel_Frequently,Italy,Rome,6169,IT,8,1,IT,1,2301,3,Female,18/03/2013,34,3,4,DevOps Engineer,4,Divorced,187679,170618,5,Y,No,11,4,4,80,2,18,0,1,13,6,1,2
EMP0002302,30,No,Travel_Rarely,Germany,Munich,2533,Operations,10,3,Operations Management,1,2302,3,Female,24/07/2020,37,4,5,Operations Director,1,Married,77072,70066,1,Y,No,22,4,3,80,0,12,6,2,6,4,2,6
EMP0002303,35,No,Travel_Rarely,Poland,Warsaw,4851,Finance ,23,1,Finance,1,2303,1,Male,25/03/2016,75,3,4,Financial Analyst,1,Married,147584,134168,2,Y,Yes,19,4,3,80,1,17,4,3,10,2,1,10
EMP0002304,22,No,Non-Travel,United Kingdom,Manchester,1541,Finance,12,5,Finance,1,2304,3,Male,21/01/2024,86,1,5,Finance Manager,1,Divorced,46894,42631,2,Y,Yes,14,3,1,80,2,4,1,3,2,0,0,1
EMP0002305,33,No,Non-Travel,Germany,Hamburg,3739,IT,10,5,IT,1,2305,2,Male,08/02/2020,94,1,4,Software Developer,3,Single,113745,103405,1,Y,No,22,3,2,80,0,15,0,4,6,2,2,1
EMP0002306,43,No,Non-Travel,Spain,Valencia,5585,Finance,20,5,Finance,1,2306,4,Female,10/11/2011,78,4,5,Finance Manager,1,Single,-1,154474,5,Y,No,21,3,1,80,3,25,2,2,15,10,8,9
EMP0002307,29,No,Travel_Frequently,France,Paris,1624,Operations ,30,2,Supply Chain Management,1,2307,4,Female,12/03/2024,75,2,2,Supply Chain,3,Divorced,49403,44912,6,Y,No,24,4,4,80,1,11,5,3,2,2,1,0
EMP0002308,24,No,Travel_Frequently,Italy,Turin,1498,Operations,24,3,Logistics Management,1,2308,4,Female,07/06/2024,88,1,2,Logistics,,Single,45581,41438,4,Y,No,16,4,2,80,1,6,1,4,2,2,1,0
EMP0002309,36,No,Travel_Frequently,Netherlands,Utrecht,4363,IT,13,1,IT,1,2309,4,Female,26/05/2017,65,2,4,System Admin,4,Divorced,132739,120672,9,Y,Yes,13,3,1,80,2,18,0,1,9,2,0,8
EMP0002310,26,Yes,Travel_Rarely,France,Paris,1961,Operations,10,5,Operations Management,1,2310,1,Male,20/07/2025,78,1,1,Operations Analyst,2,Divorced,59675,54250,5,Y,No,16,3,1,80,2,8,3,1,1,1,1,1
EMP0002311,40,No,Travel_Rarely,United Kingdom,Birmingham,2882,Operations ,21,4,Operations Management,1,2311,1,Male,10/12/2018,76,4,5,Operations Director,,Divorced,87692,79720,4,Y,Yes,24,,2,80,1,22,3,4,8,0,0,1
EMP0002312,25,No,Non-Travel,France,Marseille,2853,Operations ,27,2,Operations Management,1,2312,1,Male,13/08/2022,30,2,5,Operations Manager,2,Married,86812,78920,9,Y,No,15,4,4,80,2,7,2,1,4,4,0,0
EMP0002313,32,No,Non-Travel,Spain,Seville,5673,IT,30,5,IT,1,2313,3,Female,07/01/2016,82,1,4,DevOps Engineer,2,Married,172597,156907,4,Y,Yes,11,3,1,80,0,14,5,3,10,9,9,0
EMP0002314,29,No,Travel_Rarely,United Kingdom,Edinburgh,1383,Operations,1,2,Operations Management,1,2314,2,Male,10/02/2023,33,2,5,Operations Director,3,Single,42098,38271,7,Y,Yes,23,3,2,80,3,11,6,4,3,2,0,3
EMP0002315,28,No,Travel_Frequently,United Kingdom,Birmingham,3765,IT,25,5,IT,1,2315,1,Female,12/05/2022,34,1,3,Data Engineer,3,Divorced,114554,104140,9,Y,Yes,13,4,2,80,3,10,1,2,4,3,3,0
EMP0002316,31,No,Travel_Frequently,United Kingdom,Manchester,2318,IT,27,2,IT,1,2316,2,Male,20/01/2023,77,1,3,DevOps Engineer,3,Single,70538,64126,0,Y,No,13,4,4,80,3,13,3,3,3,1,1,3
EMP0002317,37,No,Non-Travel,Italy,Rome,5432,IT,30,5,IT,1,2317,3,Male,07/11/2015,30,3,4,Software Developer,3,Single,165248,150226,4,Y,No,24,4,4,80,3,19,3,2,11,1,0,5
EMP0002318,31,No,Travel_Rarely,France,Marseille,2659,Operations,9,5,Supply Chain Management,1,2318,4,Male,03/02/2021,51,4,3,Supply Chain,2,Married,80896,73542,5,Y,Yes,19,,4,80,3,13,2,3,5,1,0,3
EMP0002319,22,No,Non-Travel,United Kingdom,London,1729,IT,9,2,IT,1,2319,2,Female,20/05/2026,67,1,1,Software Developer,,Single,52620,47837,0,Y,Yes,13,4,4,80,3,4,2,3,0,0,0,0
EMP0002320,29,No,Travel_Rarely,Italy,Naples,2861,IT,30,3,IT,1,2320,4,Male,26/09/2020,52,4,4,DevOps Engineer,4,Divorced,87047,79134,0,Y,No,13,4,3,80,3,11,0,1,6,3,0,3
EMP0002321,39,No,Non-Travel,Germany,Munich,5337,Operations,11,5,Operations Management,1,2321,1,Male,18/11/2015,65,3,4,Operations Analyst,1,Single,162374,147613,5,Y,Yes,20,4,1,80,3,21,3,2,11,4,0,10
EMP0002322,25,No,Non-Travel,Germany,Munich,1500,Finance,25,5,Finance,1,2322,4,Female,05/02/2026,64,3,1,Accountant,1,Single,45653,41503,7,Y,No,16,4,1,80,1,7,6,3,0,0,0,0
EMP0002323,46,No,Non-Travel,France,Marseille,4868,IT,7,5,IT,1,2323,3,Female,14/07/2013,65,2,4,Data Engineer,3,Single,148100,134637,8,Y,No,21,3,4,80,1,28,0,2,13,9,4,6
EMP0002324,31,No,Travel_Rarely,Spain,Bilbao,3349,Operations,14,5,Operations Management,1,2324,4,Male,07/10/2020,37,2,5,Operations Director,2,Married,101906,92642,2,Y,No,19,3,3,80,1,13,5,4,2,6,20,2
EMP0002325,29,No,Travel_Frequently,United Kingdom,London,3787,IT,24,1,IT,1,2325,4,Male,24/08/2022,42,4,3,Software Developer,2,Married,115229,104754,9,Y,Yes,14,4,4,80,0,11,3,1,4,1,0,3
EMP0002326,34,No,Travel_Frequently,United Kingdom,Birmingham,3427,IT,14,1,IT,1,2326,2,Female,27/01/2018,51,3,4,System Admin,2,Single,,94773,0,Y,No,11,4,1,80,0,16,6,2,8,1,1,5
EMP0002327,29,No,Non-Travel,United Kingdom,Birmingham,2945,Finance,10,3,Finance,1,2327,1,Female,22/03/2019,62,4,5,CFO,4,Married,89589,81445,4,Y,Yes,18,3,2,80,3,,2,4,7,1,1,4
EMP0002328,36,No,Travel_Frequently,France,Paris,3252,IT,5,4,IT,1,2328,4,Male,07/07/2018,34,2,5,IT Manager,3,Single,1,89944,7,Y,Yes,17,3,4,80,3,18,3,2,8,8,1,7
EMP0002329,57,No,Travel_Frequently,Germany,Frankfurt,7847,Operations,2,2,Operations Management,1,2329,3,Male,05/10/2001,54,1,5,Operations Director,4,Single,238718,217017,8,Y,No,11,4,3,80,2,39,0,3,25,5,5,10
EMP0002330,26,No,Travel_Frequently,Italy,Turin,3354,IT,13,4,IT,1,2330,3,Female,26/09/2020,32,2,4,System Admin,1,Divorced,102031,92756,3,Y,Yes,14,4,1,80,0,8,3,1,6,1,0,3
EMP0002331,31,No,Non-Travel,Germany,Cologne,3618,IT,27,2,IT,1,2331,4,Male,18/02/2018,44,1,4,System Admin,4,Divorced,110088,100080,5,Y,No,16,3,4,80,0,13,4,4,8,5,4,4
EMP0002332,32,No,Travel_Rarely,United Kingdom,Edinburgh,4779,Operations,19,5,Operations Management,1,2332,1,Male,14/06/2015,36,4,5,Operations Manager,1,Single,145380,132164,4,Y,No,15,3,3,80,3,14,3,3,11,0,0,8
EMP0002333,31,No,Travel_Rarely,France,Toulouse,3331,Operations,20,1,Operations Management,1,2333,2,Male,04/03/2020,57,1,5,Operations Director,3,Divorced,101357,92143,5,Y,Yes,13,3,2,80,1,13,2,4,6,3,3,2
EMP0002334,30,No,Travel_Frequently,Spain,Bilbao,3321,IT,23,3,IT,1,2334,1,Female,20/06/2020,83,1,4,DevOps Engineer,4,Divorced,101050,91864,7,Y,Yes,12,3,2,80,2,12,1,2,6,4,4,6
EMP0002335,41,No,Non-Travel,United Kingdom,Leeds,4872,Operations,15,1,Operations Management,1,2335,1,Male,05/02/2011,30,1,4,Operations Analyst,4,Married,148233,134758,8,Y,No,15,4,1,80,2,23,1,1,15,7,4,6
EMP0002336,28,No,Non-Travel,France,Nice,1650,Operations ,20,5,Operations Management,1,2336,3,Male,06/08/2024,47,3,5,Operations Director,1,Married,50210,45646,0,Y,No,20,4,3,80,3,10,4,4,2,2,1,2
EMP0002337,33,No,Non-Travel,Italy,Venice,3093,Finance,17,2,Finance,1,2337,1,Male,26/09/2022,93,1,3,Accountant,2,Married,94119,85563,4,Y,Yes,23,3,4,80,0,15,4,1,4,3,1,2
EMP0002338,31,No,Travel_Rarely,France,Nice,2522,Operations,30,3,Operations Management,1,2338,4,Male,07/12/2020,53,3,4,Operations Analyst,4,Divorced,76740,69764,6,Y,Yes,19,4,3,80,1,13,0,3,6,4,1,4
EMP0002339,24,No,Non-Travel,United Kingdom,Birmingham,2136,IT,24,3,IT,1,2339,3,Female,16/01/2026,97,4,1,Data Engineer,3,Single,64982,59075,0,Y,Yes,16,3,1,80,1,6,1,3,0,0,0,0
EMP0002340,29,No,Travel_Frequently,Germany,Munich,1961,Operations,3,2,Supply Chain Management,1,2340,4,Female,16/12/2025,72,4,1,Supply Chain,1,Divorced,59675,54250,8,Y,Yes,17,3,2,80,0,11,5,2,1,0,0,0
EMP0002341,40,No,Travel_Rarely,United Kingdom,London,5533,Operations,23,2,Operations Management,1,2341,4,Male,07/05/2013,37,4,5,Operations Manager,2,Married,168338,153035,6,Y,Yes,19,4,2,80,1,22,2,4,13,2,2,13
EMP0002342,31,No,Travel_Rarely,Netherlands,The Hague,3050,IT,10,5,IT,1,2342,2,Male,23/11/2021,43,2,3,DevOps Engineer,1,Single,92783,84349,2,Y,No,11,3,2,80,1,13,3,4,5,4,0,0
EMP0002343,21,No,Non-Travel,United Kingdom,Edinburgh,1613,Finance,14,2,Finance,1,2343,4,Male,05/08/2025,45,4,5,CFO,3,Married,49080,44619,2,Y,No,13,4,2,80,0,3,3,3,1,0,0,0
EMP0002344,28,No,Non-Travel,Germany,Munich,1598,Finance,30,1,Finance,1,2344,3,Female,06/04/2026,88,3,1,Tax Specialist,3,Single,48616,44197,6,Y,Yes,25,3,4,80,1,10,6,2,0,0,0,0
EMP0002345,32,No,Travel_Frequently,Netherlands,Utrecht,2660,Operations,18,3,Operations Management,1,2345,1,Female,21/03/2021,46,3,3,Operations Analyst,1,Married,80919,73563,9,Y,Yes,24,4,4,80,3,14,0,2,5,4,2,1
EMP0002346,30,No,Travel_Rarely,Germany,Cologne,2783,Operations,20,5,Operations Management,1,2346,3,Male,01/06/2021,96,1,3,Operations Analyst,2,Married,84682,76984,3,Y,No,17,3,4,80,0,12,0,1,5,3,3,4
EMP0002347,28,No,Travel_Frequently,France,Nice,3431,Finance,1,2,Finance,1,2347,3,Female,23/03/2019,68,1,4,Tax Specialist,4,Married,104392,94902,0,Y,Yes,21,3,3,80,3,10,6,3,7,1,1,4
EMP0002348,28,No,Non-Travel,United Kingdom,London,2076,IT,22,3,IT,1,2348,3,Female,12/05/2024,78,3,2,System Admin,4,Married,63175,57432,3,Y,No,14,3,2,80,0,10,0,2,2,0,0,0
EMP0002349,25,No,Travel_Frequently,United Kingdom,Manchester,3645,IT,23,5,IT,1,2349,1,Female,28/09/2022,68,3,3,System Admin,4,Married,110908,100826,5,Y,No,23,4,1,80,2,7,0,2,4,0,0,4
EMP0002350,23,No,Travel_Rarely,Netherlands,Amsterdam,1761,IT,11,2,IT,1,2350,3,Female,04/03/2024,71,3,2,Data Engineer,4,Married,53575,48705,9,Y,No,23,4,2,80,1,5,5,4,2,2,2,1
EMP0002351,28,No,Travel_Rarely,Italy,Milan,1488,Operations,27,2,Operations Management,1,2351,2,Female,12/02/2024,89,2,2,Operations Analyst,3,Divorced,,41159,0,Y,Yes,20,4,4,80,3,10,0,2,2,2,0,1
EMP0002352,41,No,Non-Travel,Germany,Cologne,4634,Operations,9,1,Operations Management,1,2352,2,Male,26/03/2011,79,4,4,Operations Analyst,2,Single,140990,128173,3,Y,Yes,11,4,1,80,1,23,1,1,15,9,1,13
EMP0002353,29,No,Non-Travel,France,Toulouse,1654,IT,5,3,IT,1,2353,2,Male,17/10/2025,38,4,1,Data Engineer,3,Married,50326,45751,8,Y,Yes,12,3,3,80,1,11,1,3,1,0,0,1
EMP0002354,40,No,Travel_Frequently,France,Lyon,2993,Operations,8,5,Operations Management,1,2354,1,Male,19/11/2019,61,3,4,Operations Analyst,,Married,91048,82771,8,Y,No,25,4,2,80,3,22,1,4,7,4,3,3
EMP0002355,27,No,Travel_Rarely,France,Nice,3084,IT,19,3,IT,1,2355,4,Female,18/03/2022,94,3,3,Software Developer,1,Married,,85294,6,Y,Yes,24,4,2,80,0,9,1,4,4,0,0,2
EMP0002356,27,No,Travel_Frequently,United Kingdom,Edinburgh,1893,Operations,7,3,Operations Management,1,2356,2,Female,02/03/2023,70,4,3,Operations Analyst,,Married,,52357,4,Y,Yes,22,3,3,80,2,9,2,3,3,1,0,1
EMP0002357,27,No,Travel_Frequently,United Kingdom,London,3522,IT,27,2,IT,1,2357,1,Male,13/11/2021,69,3,3,Data Engineer,1,Divorced,107149,97409,2,Y,No,14,4,4,80,3,9,1,4,5,5,0,0
EMP0002358,30,No,Non-Travel,Spain,Bilbao,1731,IT,12,5,IT,1,2358,2,Female,17/06/2025,92,4,5,IT Manager,3,Married,52664,47877,9,Y,Yes,18,3,2,80,1,12,4,4,1,1,1,1
EMP0002359,25,No,Non-Travel,Spain,Seville,3383,Finance,8,4,Finance,1,2359,4,Male,14/06/2022,61,2,3,Financial Analyst,1,Single,102933,93576,9,Y,Yes,19,4,3,80,3,7,3,1,4,4,3,1
EMP0002360,23,No,Travel_Rarely,United Kingdom,Edinburgh,2236,IT,11,3,IT,1,2360,3,Male,27/05/2026,75,1,1,Software Developer,3,Single,68025,61841,8,Y,Yes,18,3,4,80,3,5,0,3,0,0,0,0
EMP0002361,25,No,Non-Travel,Germany,Frankfurt,1803,Finance,16,4,Finance,1,2361,4,Male,04/07/2026,99,2,1,Accountant,2,Married,,49876,5,Y,No,23,4,4,80,1,7,5,1,0,0,0,0
EMP0002362,26,No,Travel_Frequently,Italy,Naples,2112,IT,7,4,IT,1,2362,1,Male,21/01/2024,81,3,2,System Admin,3,Single,64276,58433,9,Y,No,25,4,4,80,1,8,5,4,2,0,0,2
EMP0002363,29,No,Travel_Rarely,Spain,Valencia,1731,IT,27,3,IT,1,2363,3,Male,02/08/2023,82,4,3,DevOps Engineer,4,Divorced,52681,47892,2,Y,No,24,4,4,80,3,11,6,3,3,2,2,0
EMP0002364,29,No,Non-Travel,Italy,Naples,3244,Operations,3,2,Logistics Management,1,2364,3,Female,08/07/2018,46,3,4,Logistics,3,Divorced,98705,89732,5,Y,Yes,19,3,4,80,2,11,1,4,8,8,0,4
EMP0002365,33,No,Non-Travel,Netherlands,Utrecht,2815,Finance,18,1,Finance,1,2365,2,Female,03/11/2018,82,4,5,CFO,2,Married,85644,77859,6,Y,No,16,4,4,80,2,15,6,2,8,6,1,2
EMP0002366,24,No,Non-Travel,Spain,Madrid,1901,Operations,1,1,Operations Management,1,2366,1,Female,03/07/2023,88,4,5,Operations Manager,3,Divorced,57836,52579,7,Y,No,17,3,3,80,3,6,4,4,3,0,0,2
EMP0002367,37,No,Travel_Rarely,France,Toulouse,3634,IT,12,1,IT,1,2367,4,Male,27/05/2018,86,3,4,DevOps Engineer,1,Married,110559,100509,9,Y,No,22,3,3,80,3,19,5,2,8,5,4,8
EMP0002368,24,No,Travel_Frequently,Italy,Turin,1661,Operations,21,5,Operations Management,1,2368,3,Male,19/01/2025,53,4,5,Operations Director,1,Single,50541,45947,3,Y,No,16,3,4,80,1,6,1,1,1,1,0,1
EMP0002369,35,No,Travel_Frequently,France,Marseille,5448,IT,8,1,IT,1,2369,3,Female,08/08/2017,90,3,4,System Admin,2,Divorced,165740,150673,3,Y,Yes,15,4,1,80,1,17,6,1,9,0,0,0
EMP0002370,31,No,Travel_Frequently,United Kingdom,Edinburgh,3849,IT,20,1,IT,1,2370,3,Male,27/10/2019,79,1,4,Data Engineer,3,Single,117096,106451,2,Y,Yes,14,4,4,80,1,13,6,3,7,6,3,7
EMP0002371,26,No,Non-Travel,Netherlands,Utrecht,1718,Finance,6,3,Finance,1,2371,1,Male,07/07/2023,72,3,3,Accountant,2,Married,52286,47533,1,Y,Yes,22,4,3,80,0,8,1,3,3,2,1,1
EMP0002372,33,No,Travel_Frequently,United Kingdom,Edinburgh,2923,Operations,6,1,Logistics Management,1,2372,2,Female,22/03/2018,50,3,4,Logistics,4,Single,88929,80845,2,Y,No,19,4,3,80,3,15,4,1,8,3,0,6
EMP0002373,25,No,Travel_Frequently,France,Toulouse,1912,Operations,12,1,Operations Management,1,2373,1,Female,21/09/2025,43,4,1,Operations Analyst,4,Married,58164,52877,3,Y,Yes,24,4,4,80,1,7,6,4,1,0,0,1
EMP0002374,30,No,Travel_Rarely,Poland,Wroclaw,3241,IT,10,2,IT,1,2374,1,Female,27/08/2021,82,3,3,System Admin,1,Divorced,98617,89652,3,Y,No,11,3,3,80,2,12,5,2,5,4,3,4
EMP0002375,36,No,Non-Travel,Spain,Bilbao,4998,Operations,18,3,Logistics Management,1,2375,1,Female,07/11/2020,33,4,4,Logistics,4,Married,152058,138235,7,Y,Yes,17,3,2,80,1,18,6,4,6,5,5,2
EMP0002376,39,No,Travel_Frequently,Spain,Valencia,4757,Operations,9,1,Operations Management,1,2376,2,Male,27/06/2014,83,2,5,Operations Manager,,Married,144724,131568,6,Y,No,15,4,3,80,3,21,1,1,12,1,0,4
EMP0002377,38,No,Non-Travel,Germany,Frankfurt,5838,IT,5,2,IT,1,2377,4,Male,14/09/2012,59,3,4,System Admin,3,Single,177615,161469,9,Y,No,11,4,3,80,1,20,0,3,14,6,5,14
EMP0002378,29,No,Non-Travel,France,Lyon,3326,IT,23,1,IT,1,2378,2,Male,12/09/2022,84,4,3,DevOps Engineer,1,Married,101195,91996,0,Y,No,24,4,2,80,2,11,1,4,4,0,0,1
EMP0002379,28,No,Travel_Rarely,Spain,Bilbao,2636,Operations ,3,2,Logistics Management,1,2379,2,Female,23/04/2022,52,4,3,Logistics,3,Divorced,,72921,8,Y,No,19,4,1,80,0,10,4,1,4,0,0,1
EMP0002380,26,No,Non-Travel,Germany,Cologne,1411,Operations ,15,1,Supply Chain Management,1,2380,4,Male,16/12/2026,85,4,1,Supply Chain,1,Divorced,42935,39032,5,Y,Yes,14,3,1,80,1,8,3,4,0,0,0,0
EMP0002381,37,No,Travel_Frequently,United Kingdom,Birmingham,6188,IT,24,2,IT,1,2381,1,Female,13/10/2012,30,2,5,IT Manager,2,Divorced,188258,171144,2,Y,No,15,4,3,80,0,19,0,4,14,13,1,9
EMP0002382,39,No,Travel_Rarely,France,Marseille,5026,IT,18,5,IT,1,2382,3,Male,01/08/2014,83,3,4,DevOps Engineer,3,Divorced,152904,139004,5,Y,Yes,16,,2,80,2,21,3,1,12,9,7,7
EMP0002383,42,No,Travel_Frequently,Germany,Munich,5107,Finance,10,1,Finance,1,2383,4,Male,25/04/2015,63,2,4,Financial Analyst,2,Married,155370,141246,6,Y,No,11,3,2,80,2,24,6,4,11,7,1,10
EMP0002384,27,No,Non-Travel,Germany,Cologne,1949,IT,4,2,IT,1,2384,1,Male,14/08/2024,99,3,2,Software Developer,2,Single,59305,53914,2,Y,Yes,19,4,4,80,2,9,5,2,2,2,0,0
EMP0002385,29,No,Non-Travel,Spain,Madrid,3728,IT,3,2,IT,1,2385,2,Female,13/07/2020,83,3,4,DevOps Engineer,4,Divorced,113427,103116,9,Y,No,25,3,2,80,2,11,0,1,6,3,1,2
EMP0002386,31,No,Non-Travel,Germany,Berlin,3037,IT,16,4,IT,1,2386,1,Female,21/09/2019,43,3,5,IT Manager,2,Single,92393,83994,1,Y,Yes,19,4,1,80,0,13,5,2,7,2,0,3
EMP0002387,29,No,Travel_Rarely,Germany,Cologne,3195,Operations,12,4,Operations Management,1,2387,2,Female,25/04/2018,94,3,4,Operations Analyst,3,Divorced,97221,88383,5,Y,Yes,15,3,2,80,1,11,6,4,8,1,0,3
EMP0002388,32,No,Travel_Frequently,United Kingdom,London,1832,Operations,18,3,Supply Chain Management,1,2388,3,Male,15/08/2024,75,2,2,Supply Chain,1,Single,,50665,7,Y,Yes,24,4,4,80,1,14,4,3,2,2,0,1
EMP0002389,33,No,Non-Travel,France,Paris,2938,Finance,19,4,Finance,1,2389,1,Male,24/02/2018,67,3,5,CFO,1,Single,89400,81273,3,Y,Yes,13,3,4,80,1,15,0,2,8,6,2,2
EMP0002390,32,No,Non-Travel,Germany,Frankfurt,3293,Finance,12,3,Finance,1,2390,4,Female,11/01/2022,59,4,3,Accountant,4,Married,100184,91077,3,Y,Yes,15,3,1,80,0,14,6,2,4,4,1,4
EMP0002391,29,No,Non-Travel,Germany,Berlin,2793,IT,16,4,IT,1,2391,1,Female,19/02/2020,34,2,4,DevOps Engineer,1,Divorced,84979,77254,6,Y,Yes,24,4,2,80,2,11,5,2,6,6,3,6
EMP0002392,32,No,Non-Travel,Italy,Venice,3544,IT,4,1,IT,1,2392,3,Male,01/05/2018,82,3,4,System Admin,3,Divorced,107827,98025,1,Y,Yes,18,4,3,80,3,14,4,2,8,8,0,3
EMP0002393,32,No,Non-Travel,France,Nice,2423,Operations,13,3,Operations Management,1,2393,1,Male,15/05/2022,34,2,5,Operations Manager,3,Married,73725,67023,7,Y,Yes,21,3,1,80,0,14,2,2,4,3,2,3
EMP0002394,25,No,Non-Travel,United Kingdom,Birmingham,2644,Finance,22,4,Finance,1,2394,1,Male,09/05/2022,52,4,3,Tax Specialist,2,Single,80456,73142,7,Y,Yes,17,4,2,80,1,7,0,2,4,1,0,0
EMP0002395,42,No,Non-Travel,Germany,Hamburg,4868,IT,27,3,IT,1,2395,1,Female,14/01/2013,42,2,4,DevOps Engineer,2,Divorced,148113,134649,0,Y,No,16,4,2,80,1,24,5,4,13,7,3,4
EMP0002396,29,Yes,Travel_Rarely,Germany,Munich,1584,Operations,24,5,Operations Management,1,2396,1,Male,27/03/2024,43,3,2,Operations Analyst,4,Married,48194,43813,5,Y,Yes,22,4,3,80,2,11,0,2,2,2,0,2
EMP0002397,27,No,Non-Travel,France,Paris,1834,IT,10,5,IT,1,2397,1,Female,07/01/2026,77,3,1,Software Developer,1,Single,55815,50741,9,Y,No,20,3,1,80,2,9,3,1,0,0,0,0
EMP0002398,36,No,Non-Travel,France,Marseille,5447,IT,4,1,IT,1,2398,4,Female,17/08/2014,99,2,4,DevOps Engineer,1,Divorced,165718,150653,2,Y,Yes,23,3,2,80,2,18,6,4,12,4,0,3
